date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd,taiwan_index,SP500
2019/4/19,143.4108,518987,0.003413607,-0.012135879,-0.008694856,-0.010477511,-0.02056544,-0.044487427,-0.003039514,-0.007379767,-0.005114768,-0.027322731,0.069703593,-89.68,-0.81,-7.73,145.48534,139.69028,2.106321956,53.74786981,10.93564508,12.33435106,0.000591132,0.001498775
2019/4/22,144.3128,394549,0.023809397,-0.004914212,0.004386046,0.001177385,0.019685116,0.008097166,-0.006097561,0.003717748,0.002570532,0.00842707,-0.007519249,-113.05,-8.59,15.74,145.46279,139.9608667,1.7564751,49.65396966,15.80767219,13.25901566,0.001751379,0.001777132
2019/4/23,144.7638,397969,-0.006645014,-0.017284118,0.004365924,-0.002349333,-0.012869574,0.006024096,0,0,0.017947588,0.008356648,-0.003785472,129.6,-53.92,2.72,145.417695,140.23897,1.534316165,51.63750251,28.18149992,18.3082724,0.003455679,-0.003526412
2019/4/24,144.3128,345132,0.010033825,-0.010050104,0.00434791,0.001176096,-0.005215833,0.005988024,0,0.007407095,-0.002518736,-0.016574786,0.001264855,22.15,18.62,-8.67,145.598085,140.389295,1.378752144,52.64216614,38.48487109,27.49134773,0.000177767,0.006411088
2019/4/25,146.5677,716009,0.006622272,0.01776667,-0.008657215,-0.009411067,0.006553603,-0.03968254,0.006134969,-0.003676744,-0.005050192,-0.005618047,-0.007592756,-173.12,6.4,-10.08,145.620635,140.5847183,1.205182017,51.49024797,61.81827834,42.82821645,0.001108125,0.001231796
2019/4/26,145.2148,662078,-0.019736852,0.007481042,-0.008733785,-0.002374445,-0.011718496,0.004132231,-0.006097561,0.007380624,-0.005075826,-0.014124468,-0.025511699,-0.98,-11.54,3.09,145.55299,140.7500767,1.23533782,56.60329788,68.88901482,56.39738808,-0.007915861,-0.000790384
2019/4/29,146.1167,730585,-0.006711163,-0.012376197,-0.008810736,-0.007142992,-0.021080239,-0.026748971,-0.006134969,-0.00732655,-0.007652582,-0.028653654,-0.027485831,10.14,2.25,-15.3,145.57554,140.9229517,1.136962591,52.99417082,85.18527644,71.96418986,-0.001224381,-0.000544042
2019/4/30,146.5677,495778,0.006756507,-0.01754403,0.004444528,0.00119725,-0.037685587,-0.019027484,0,-0.003689455,-0.007711596,-0.035398687,0.001345974,154.55,-5.18,-11.02,145.733385,141.0807933,1.118877582,55.051723,85.18527644,79.75318923,0.002620883,-0.002825547
2019/5/2,143.8618,838067,-0.010066744,0.015306191,-0.004424861,0,-0.001398395,0.025862069,0.012345679,-0.003703978,0.005181018,0.015290725,0.00268833,120.74,39.33,-0.81,145.891225,141.2010533,1.127934882,56.08685683,74.07361782,81.48139023,0.003351651,0.006895338
2019/5/3,144.7638,1047463,0.098304466,0.012562774,0,0.011977203,0.005601412,-0.012605042,0.021341463,0.003717748,0.002577156,-0.006024176,-0.002681123,-24.88,2.87,-67.31,146.02652,141.3664117,0.906321827,48.82211876,62.96278046,74.07389157,0.008342958,-0.0038806
2019/5/6,138.4501,1332618,-0.018518531,0.024814384,0.004444528,-0.005916381,0.015321244,-0.010638298,-0.011940299,0.007407095,-0.002570532,0.006060686,0.005376661,-22.47,-3.85,56.66,145.733385,141.381445,0.794319327,51.09607475,32.96292829,56.66644219,-0.017950128,-0.001131477
2019/5/7,140.254,1458873,-0.037735876,-0.012106493,-0.013274584,-0.001191399,-0.019204663,0.006451613,-0.006042296,-0.007352633,-0.015462939,-0.045181318,-0.016043721,-454.97,-40.22,-46.66,145.304955,141.4039933,0.193859029,38.27604798,31.85216484,42.59262453,0.008260898,-0.006524116
2019/5/8,140.254,989272,-0.003267855,0.01470538,-0.017937559,0.00119282,-0.006993563,-0.012820513,-0.003039514,0.003703117,0.002617633,0.018927706,0.001358777,-58.47,-92.52,-38.72,144.921625,141.4566067,-0.134895439,42.69961048,25.6141954,30.14309618,-0.005773113,-0.00812571
2019/5/9,136.1952,731554,-0.02622928,0.016908379,-0.068492443,0.004760194,-0.026759824,-0.010822511,-0.006097561,-0.011070079,0,-0.015480086,-0.00949853,210.24,-0.31,9.17,144.24516,141.4866717,-0.390929333,42.69961048,25.31083402,27.59239809,-0.01739702,-0.002131739
2019/5/10,135.7442,1233801,-0.043770935,0.004750795,-0.080392555,-0.003554576,-0.05209892,-0.035010941,-0.006134969,-0.003730754,-0.023497188,-0.015723487,-0.012329508,-220.31,-67.65,-129.26,143.56869,141.479155,-0.910849571,35.97230343,20.86617878,23.93040273,-0.001926648,0.014666049
2019/5/13,135.2933,1004647,-0.014084773,-0.018912786,-0.01812401,0,0.015266659,0.047619048,-0.00308642,-0.003745595,0.005347243,-0.02236453,-0.006932339,69.98,-117.99,-7.22,142.98242,141.4566067,-1.343791642,35.30666617,12.50731169,19.56144149,-0.014440413,0.002953329
2019/5/14,134.3913,480145,-0.02499988,0.012048153,-0.0380017,-0.001187286,-0.03458651,-0.082251082,-0.003095975,-0.037594156,-0.013297004,-0.039216247,-0.022347672,-58.8,-5.4,4.35,142.39615,141.3964767,-1.703646637,34.61698715,19.19933714,17.52427587,-0.003697568,0.006949619
2019/5/15,133.0384,1289523,-0.021978031,0.038095223,-0.015801651,0.011903186,0.009346191,0.047169811,0.00310559,0.019530888,0,0.020408467,-0.010000597,-224.99,-1.94,61.54,141.742235,141.3062817,-2.038123951,33.21904736,21.05137149,17.58600677,0.003941346,-0.000868043
2019/5/16,129.8815,1083385,-0.014981559,-0.009174177,0.047017974,0.003529484,0.018519298,0.002252252,0.012383901,0.007663408,0.013476197,0.003333382,0.010101619,-275.97,14.9,-18.44,140.930475,141.14844,-2.384875989,31.18487808,17.12959826,19.12676897,-0.008152861,0.004984903
2019/5/17,128.5286,885337,0.007605135,-0.018518244,-0.013142524,0.029309808,-0.015152715,-0.006741573,0.006116208,-0.003802564,-0.015956405,-0.016611537,0,-215.28,-20.3,-13.39,140.096165,140.9605333,-2.881202218,27.02612189,10.91638876,16.36578617,-0.00863994,0.003705961
2019/5/20,130.7835,873225,-0.018868068,-0.018868179,-0.043286038,0.007971093,0.007692926,0.00678733,-0.003039514,0.003817078,-0.008113602,-0.023648998,-0.018572536,2.71,-5.27,-8.55,139.4648,140.82524,-3.345151233,25.45917834,16.47212682,14.83937128,0.001377104,-0.000130606
2019/5/21,128.9796,759448,-0.007692023,-0.084134329,0.02900288,0.033899,-0.022900856,0.017977528,-0.015243902,-0.003802564,-0.00272463,0,0,92.08,-38.57,37.12,138.69814,140.6824317,-3.490644607,32.48527901,22.02795613,16.47215723,0.006355779,-0.002944323
2019/5/22,126.7247,1085762,0.015503299,0.039369932,0.056369593,0.003278754,0.009375394,0.046357616,0.009287926,0.019084504,0.005464148,0,0.010189848,-103.25,-156.59,15.44,137.796185,140.4719767,-3.708756571,30.04540132,22.22290661,20.24099652,-0.000695685,0.010852516
2019/5/23,123.1169,991071,-0.007633308,-0.017676935,-0.022412377,0.005445907,0,-0.02742616,0,-0.003745595,-0.002717226,0.01384104,-0.004323027,-227.33,-125.05,-1.26,136.73639,140.193875,-4.017255043,27.2865425,10.6486814,18.29984804,-0.014234185,-0.018974528
2019/5/24,126.2737,1338716,-0.057692754,-0.002570803,0.003275173,-0.009751012,-0.034055973,-0.041214751,-0.006134969,-0.018797515,-0.01634778,-0.030717182,-0.018811429,-299.34,-57.47,6.83,135.72169,139.9834183,-4.50097715,23.55910696,20.96583444,17.94580748,0.00193144,-0.000839073
2019/5/27,126.2737,1310623,0.02857221,0.020618842,-0.004352641,-0.01093949,-0.006409311,0.004524887,0.00617284,0,0,-0.010563543,0,67.06,-131.32,8.82,134.774635,139.7729617,-4.576844019,32.27656574,33.13493059,21.58314881,0.000566406,0.007182778
2019/5/28,124.4698,787244,0.007936212,-0.015151576,0,0.02101643,0.020966462,0.006756757,0.006134969,-0.003830814,0.005539824,-0.017793871,0.00590005,-255.08,8.96,-4.06,133.69229,139.55499,-4.584126107,32.27656574,42.85721269,32.31932591,-0.00211145,-0.00464438
2019/5/29,124.9208,3218309,-0.023622054,0.015384678,0.022951265,0.001084265,0.007899526,-0.004474273,0.006097561,-0.011538424,0,0.007246492,-0.002932722,-325.68,-49.68,7.45,132.609945,139.3295017,-4.681491548,30.00856042,43.65116098,39.88110142,-0.00102111,0.003589544
2019/5/30,128.5286,787169,0.004032109,-0.017676935,-0.004273585,-0.005410543,0.001567166,-0.049438202,0.003030303,-0.003891339,-0.008263955,-0.003597179,0.002941348,-94.04,-41.41,13.85,131.843285,139.11153,-4.668447474,31.30816324,55.55609329,47.35482232,0.007883104,0.006734294
2019/5/31,128.5286,974215,0.02008048,-0.005141606,-0.021459636,0.03373131,0.028168413,0.016548463,0,0.011718715,0.011110422,0.014440661,0.014660548,-17.53,16.53,19.95,131.031525,138.9461717,-4.317224368,40.78094984,70.63551004,56.61425477,0.011123963,0.011568586
2019/6/3,133.4893,1259046,0.023622054,0.010336357,0.0087721,-0.004211406,0.016743768,0.011627907,-0.006042296,0.01930556,0.008241253,0,-0.001445174,-65.98,14.96,-16.1,130.783485,138.84846,-3.992850432,40.78094984,84.52400663,70.23853665,0.000150498,0.0000174
2019/6/4,134.8423,1324383,0.026922941,-0.002557652,-0.01086857,0,-0.013472761,-0.011494253,0,-0.003788159,-0.00544926,-0.017793871,-0.011575102,292.89,46.77,23.68,130.5129,138.78833,-3.297483383,51.45616392,85.48176811,80.21376159,-0.006757098,0.002148408
2019/6/5,131.6854,840518,0.00374518,0,0.013185836,-0.010569445,-0.009105078,-0.081395349,-0.006079027,0,-0.005479117,0,-0.002928428,-5.83,23.17,-35.13,130.08447,138.7206833,-2.607170357,53.89724151,77.80943938,82.60507137,0.003116274,0.002084638
2019/6/6,133.4893,881289,0,-0.002564211,-0.007592337,-0.014956747,-0.007657575,0.098734177,0.006116208,0,0,-0.003623246,-0.001468514,-134.76,41.17,-10.37,129.949175,138.6605517,-2.288447954,47.85099097,69.47602905,77.58907885,-0.005010696,0.004636399
2019/6/10,136.6462,717699,-0.007462413,-0.02313605,0.002185835,-0.003253857,0,0.01843318,-0.006079027,-0.003802564,0.008263955,-0.010901307,-0.001470674,259.44,39.07,0.74,129.994275,138.7732967,-1.868756636,51.21851667,72.31921839,73.20156227,0.01510875,0.00104745
2019/6/11,136.1952,659655,0.030074916,0.042105232,-0.016356796,0.007615473,-0.001542983,-0.024886878,0,0.003817078,0.013666467,-0.0036765,-0.00147284,255.43,5.45,-8.94,130.03937,138.818395,-1.266809801,56.51119374,79.99143399,73.92889381,0.003907644,-0.006067471
2019/6/12,136.6462,652983,0,0.015151576,0.018846125,-0.030236565,0,-0.05800464,-0.009174312,0.003802564,-0.008091734,0.014752192,0.008850075,-51.64,49.53,-1.96,130.152115,138.8409433,-0.816739662,55.5833696,86.34107192,79.55057477,0.000744738,0.003477868
2019/6/13,135.7442,319014,0.021897822,0.037313297,-0.003264481,0,0.038639445,0.012315271,0,-0.003788159,0.005440518,0.007272843,0.008769386,106.05,-1.06,-0.76,130.287405,138.8634917,-0.418835825,56.35507165,78.57165484,81.63472025,-0.005148055,0.0000381
2019/6/14,133.4893,710993,0.014285988,0,0.021834484,0.01558966,0,0.01216545,0.00308642,0,-0.005411079,0.003610165,0.011594905,30.4,1.05,-8.13,130.467795,138.8108767,-0.174269162,54.32226265,52.38110323,72.43127666,-0.003440959,0.006609378
2019/6/17,137.9991,621912,-0.014084773,0.007194,-0.006410378,0.008771275,-0.007439382,0,0.003076923,0.007604244,0.013592198,0.061152042,-0.005731002,74.89,-13.32,0.3,130.94132,138.7883283,-0.160549194,49.5139109,54.11235652,61.68837153,0.000557737,-0.000629426
2019/6/18,137.0972,723122,-0.003571297,-0.011904723,0.006451736,0.010870611,0.005996113,-0.012019231,0.003067485,0.003773866,-0.005361577,0.010169642,0.001441009,304.93,-2.6,10.1,131.257005,138.735715,0.211785815,57.59781723,54.5456378,53.67969918,0.00343762,0.000509365
2019/6/19,142.5089,528033,-0.021505385,0.007229222,0.010683963,-0.011827375,0.028316855,-0.068126521,0,-0.003759678,-0.002695239,-0.006711508,-0.005755741,1.98,40.13,5.47,131.93347,138.6981333,0.429141325,55.67774755,83.53125683,64.06308372,0.019741188,-0.002273775
2019/6/20,143.4108,1809768,0.0256409,0.014354125,0.014799432,0.018497895,-0.005797889,0.033942559,-0.006116208,0.003773866,0,0,0.007236327,909.29,15.64,121.19,132.767775,138.6605517,1.026246168,63.53316167,85.1123368,74.39641048,0.000897419,0.001579065
2019/6/21,143.8618,786343,0,0.00707523,0.004166744,0,-0.004372533,-0.005050505,0,0.007518482,0,-0.010135285,0.002873736,364.43,4.77,-8.9,133.80502,138.713165,1.554314679,64.65739179,91.42503437,86.68954266,0.001739451,0.001012038
2019/6/24,142.9599,2360565,0,0.004684039,0.006224181,0,-0.002927824,-0.027918782,0.003076923,0.014925619,0.005405047,-0.00341302,0.005731002,184.06,-9.09,11.01,134.63933,138.6605517,1.986307789,65.23456689,87.929637,88.15566939,-0.002251066,0.008841219
2019/6/25,139.803,1147295,-0.003571297,-0.011654969,0.006184537,0.00320519,-0.00293809,0.031331593,0.003067485,0.003676744,0,-0.006849418,-0.008547517,52.62,0.48,-16.17,135.315795,138.5478067,2.230181505,63.01820069,61.17354787,80.17607308,-0.006747097,-0.002191786
2019/6/26,137.9991,1436285,-0.01433719,0.002358051,-0.026638723,0.001065789,-0.005890149,-0.035443038,0,-0.003663275,-0.008063984,-0.013793312,0,-136.56,-1.55,9.3,135.99226,138.42003,2.144003003,55.86368215,30.61812063,59.90710183,-0.005059439,-0.000368947
2019/6/27,140.705,963475,0.018181966,0.021176832,0.006315907,0,0.001481262,0.007874016,0.006116208,-0.007352633,0.002709847,-0.006993114,0,-59.06,-31.06,10.4,136.78147,138.3749333,1.908150296,52.21570682,18.46133086,36.75099979,0.011391639,0.004685305
2019/6/28,142.0579,949093,0,-0.006912734,0.027195998,-0.007447751,0.002958142,-0.015625,0,0,0.005405047,0.024648267,0.004310603,168.01,-26.99,1.4,137.457935,138.3974817,1.91747538,56.77541582,36.4103987,28.49661673,-0.003997624,0.001071472
2019/7/1,144.7638,814981,-0.01428519,-0.002320284,0.033605533,0.001072643,0.008849928,-0.007936508,-0.006079027,-0.003703978,-0.008063984,-0.003436478,-0.004292102,222.86,-0.16,3.47,138.269695,138.44258,2.010853433,58.88774637,67.66031208,40.84401388,0.015341777,0.0009514
2019/7/2,144.2983,1323597,0.047101314,0.055814201,0.059113306,-0.004283545,0.011695838,0.058666667,0.003058104,0,-0.002715896,0.013793312,0.007184339,19.74,6.9,251.66,138.810145,138.4423383,2.276952438,62.80307994,81.61138106,61.89403061,-0.002784646,-0.00750213
2019/7/3,141.5055,987299,-0.006920932,0.017621387,-0.004651249,0,0.015895247,-0.035264484,-0.00304878,0.007434633,0.005440518,-0.010204234,0.005706474,-201.19,11.94,-72.23,139.143305,138.3203867,2.422352486,61.71421178,71.31291983,73.52820432,-0.011168768,-0.002123999
2019/7/4,144.2983,375147,0.003484972,0.032467414,0.014018953,-0.001076103,0.04552059,0.007832898,0.003058104,-0.007379767,0.005405047,0.006872956,0.007092619,-99.26,-4.86,-35.42,139.77395,138.260015,2.285877281,55.49734715,66.0573097,72.9938702,0.00299057,0.009638323
2019/7/5,144.2983,374153,-0.013889148,0,0.019046607,0.002154525,0.004081027,0.002590674,0,0.007434633,0.002687995,0.020478122,-0.002817067,148.34,-22.63,-23.87,140.3144,138.1695783,2.375689844,59.85273534,60.9945006,66.12157671,0.000912221,-0.004471015
2019/7/8,143.3674,175059,-0.007041993,-0.016771716,0,0.008592259,-0.010840046,-0.012919897,0,0,-0.002680789,-0.006689061,0.007062563,54.25,-13.95,-12.4,140.65046,138.0711417,2.418982423,59.85273534,63.03072143,63.36084391,-0.003199598,-0.016511678
2019/7/9,140.5745,297037,0,0.002132287,0.014018963,-0.00319495,-0.00136966,-0.007853403,0.018292683,-0.003689455,0,-0.003367053,-0.011220853,-8.93,0,-13.09,140.869425,137.9637383,2.35107453,57.67085988,37.03641818,53.6872134,-0.004505535,-0.001605381
2019/7/10,141.04,413268,0,-0.004255499,-0.009216107,-0.00320519,-0.020576202,-0.023746702,-0.005988024,0,0.002687995,0.006756857,0.099290738,-53.76,-36.69,0.3,141.089115,137.8791267,2.048282027,51.59396283,21.48167952,40.51627304,0.008941602,-0.003021442
2019/7/11,141.5055,427982,0.017729836,0.004273686,0.041860247,0.007503636,0.012604768,0.024324324,0,0.002312081,0.016084732,0,0.027095686,-199.07,-3.18,24.54,141.37718,137.8022733,1.824843091,52.49250114,16.66738277,25.06182682,0.004161697,0.003720321
2019/7/12,140.5745,701736,0.013937551,0.023404273,0,0,-0.008299101,-0.01055409,-0.006024096,0,0.013191758,0.01677877,-0.008791877,-189.24,-0.76,32.38,141.73144,137.7099033,1.666122067,53.42358293,20.37126329,19.50677519,-0.00175867,-0.024130631
2019/7/15,143.8329,391573,0.027491164,-0.00415818,0.008928101,-0.004256203,0.001394495,-0.016,0.009090909,-0.003846583,-0.007812,0,-0.006337505,-48.32,-117.63,-3.78,142.02313,137.6868717,1.448513035,51.25978297,47.03764352,28.02542986,0.004811374,0.008016018
2019/7/16,143.8329,669776,0.003345106,-0.018788988,0.004425497,0.014956747,0.015321244,0.029810298,-0.012012012,0.003861437,-0.002624503,0.013201511,0.010202016,151.41,-1.55,-3.55,142.359915,137.6939067,1.521443702,57.71498688,70.37054719,45.92648467,0.000884481,0.005838958
2019/7/17,139.6436,857787,-0.023333954,0.012766011,0.004405053,-0.001053449,0.004114617,0.023684211,0.006079027,0.015384615,0.005262818,0.003257375,-0.022726015,-33.68,2.63,0.46,142.21665,137.6160867,1.561244724,57.71498688,66.66666667,61.35828579,-0.00528842,0.008895249
2019/7/18,137.3162,787449,-0.027303517,-0.018907402,-0.017543876,0.00105456,-0.009562984,-0.010282776,0,-0.007575758,-0.005235266,-0.009740398,-0.006460332,-406.5,-13.2,2.25,141.91192,137.49196,1.240446724,48.19692967,39.21590928,58.75104105,-0.002696593,-0.00583732
2019/7/19,137.7816,1076782,0.003508643,-0.006424253,-0.008929059,0,-0.005516429,-0.002597403,0,-0.003816368,-0.002631409,-0.006557471,-0.019504302,-355.77,3.98,-11.51,141.60791,137.3831067,0.789311577,43.86853283,13.72558931,39.86938842,0.006843975,-0.006749361
2019/7/22,137.7816,604466,0.006993532,0.019396388,0.004505236,-0.001053449,0.001386757,0.0234375,-0.006042296,-0.011494676,0.002638352,-0.009901133,-0.007958022,-1.48,-52.54,-7.55,141.348995,137.2366717,0.463989036,44.93349756,21.56860267,24.83670042,0.006561092,0.008495791
2019/7/23,139.1781,427271,0.006944186,-0.014798817,0.0224213,-0.001052168,0.011080267,0.007633588,0,-0.003875536,0,0,0.002673954,-89.54,0.74,2.52,141.31775,137.13606,0.203819079,44.93349756,32.35294914,22.54904704,0.00024944,-0.002824366
2019/7/24,141.04,814607,0.017241512,0.002146013,-0.030702019,-0.005275958,0.004108981,0.007575758,0.006079027,0,0.005262818,0,0.017331563,24.07,-31.69,-1.94,141.469795,137.0514483,0.109061202,48.34411172,55.06539188,36.32898123,-0.001050491,-0.01191414
2019/7/25,139.1781,951604,0.033897804,0.042826397,0,-0.018027145,-0.001364056,-0.005012531,0,-0.003891483,0.005235266,0,0.015728339,157.11,1.36,-22.57,141.39345,136.9282883,0.182105474,52.56268229,62.03710492,49.81848198,0.000516654,0.001353535
2019/7/26,140.109,929596,0.045902156,-0.030800714,0.01357492,0.007560367,-0.006829594,-0.017632242,0.012084592,-0.0078125,0.002604,0.036667202,-0.005161596,-118.85,-32.14,-4.34,141.296005,136.8657417,0.08873098,48.31356021,67.59187427,61.56479036,-0.004517699,-0.008375618
2019/7/29,139.6436,454605,0.020473137,0.036017014,0.004464051,-0.002142854,-0.008253432,-0.012820513,-0.002985075,0,-0.005194474,0.006430959,0,5.42,-14.15,6.92,141.039995,136.780405,0.088822976,50.46944831,55.5550251,61.72800143,-0.000573817,-0.006911957
2019/7/30,138.7126,335304,-0.022081885,-0.012269987,-0.02222201,0.008877449,-0.001386757,0.018181818,0.002994012,0,0.013053993,0.038339194,0,-49.95,-5.4,0.6,140.76071,136.78478,0.050756898,49.36093477,45.5023496,56.21641633,-0.005036869,0.00209844
2019/7/31,141.04,520115,-0.016129032,-0.020704332,-0.013636621,-0.002201041,0.022222082,0.007653061,-0.008955224,-0.003936568,-0.007978831,-0.021538752,-0.006485471,-109.96,5.07,1.19,140.737435,136.79788,-0.053913184,47.13082874,45.50314528,48.85350666,-0.000654609,-0.013195356
2019/8/1,142.4364,835807,-0.036065859,0.010571274,0.009217096,-0.018744068,0.008150966,0.02278481,0.003012048,0.003952126,0.005363936,-0.003144697,0.001305561,76.36,4.24,-6.82,140.64434,136.8342533,0.050356275,52.86407035,48.41307324,46.47285604,-0.008505323,-0.002765201
2019/8/2,141.9709,1714576,-0.023809383,0.037656576,0,-0.028089319,-0.016171661,-0.051980198,-0.003003003,-0.007874016,-0.002670543,-0.025236941,-0.011734731,-182.84,8.72,10.86,140.52797,136.930515,0.242868742,55.95053876,62.69849524,52.20490459,-0.017025182,0.021432345
