證券代碼,簡稱,年月日,未調整收盤價(元),外資買賣超(張),投信買賣超(張),自營買賣超(張),融資增加(張),融資減少(張),融券增加(張),融券減少(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,外資連續累計買賣超(張),投信連續累計買賣超(張),自營連續累計買賣超(張),外資成交比重,投信成交比重,自營成交比重,信用交易比重,資券互抵(張),資券互抵比例,實際週轉率％,外資總持股率_不含董監%,投信持股率％,自營持股率％,董監持股％,董監質押％,融資餘額(張),融資餘額(千元),融資使用率,融券餘額(張),融券餘額(千元),融券使用率,券資比
2330,台積電       ,20161117,181.5,-4891,5,-187,91,0,0,35,-17,3,-1,-174386,475,-187,75.14,0.42,3.1,0.4,89,0.38,0.1,78.61,0.62,0.03,7,0,11902,2156768.56,0.18,5619,1018222.36,0.09,47.21
2330,台積電       ,20161118,181,-9802,-45,979,853,0,0,84,-18,-1,1,-184188,-45,979,72.69,0.33,4.05,0.11,20,0.08,0.1,78.57,0.62,0.03,7,0,12755,2306567.01,0.2,5535,1000928.92,0.09,43.39
2330,台積電       ,20161121,181,-6750,-184,470,101,0,72,0,-19,-2,2,-190938,-229,1449,66.39,0.99,3.09,0.06,6,0.04,0.06,78.54,0.62,0.03,7,0,12856,2324148.82,0.2,5607,1013651.4,0.09,43.61
2330,台積電       ,20161122,184,5256,-10,504,0,1319,189,0,1,-3,3,5256,-239,1953,63.77,0.29,6.36,0.4,112,0.36,0.13,78.56,0.62,0.04,7,0,11537,2119378.05,0.18,5796,1064740.85,0.09,50.24
2330,台積電       ,20161123,185.5,4231,-550,-548,0,447,100,0,2,-4,-1,9487,-789,-548,71.35,1.56,2.7,0.11,19,0.08,0.1,78.58,0.62,0.03,7,0,11090,2056761.38,0.17,5896,1093477.47,0.09,53.17
2330,台積電       ,20161124,183,-8210,65,1259,360,0,0,73,-1,1,1,-8210,65,1259,68.04,0.32,4.97,0.14,20,0.1,0.08,78.55,0.62,0.04,7,0,11450,2101482.62,0.18,5823,1068727.8,0.09,50.86
2330,台積電       ,20161125,182,-2546,-7,1579,176,0,0,49,-2,-1,2,-10756,-7,2838,64.55,0.03,9.47,0.2,18,0.18,0.04,78.54,0.62,0.04,7,0,11626,2122154.24,0.18,5774,1053958.24,0.09,49.66
2330,台積電       ,20161128,184,1346,-246,-675,50,0,60,0,1,-2,-1,1346,-253,-675,80.66,0.86,4.48,1.66,368,1.65,0.09,78.54,0.62,0.04,7,0,11676,2139603.65,0.18,5834,1069068.83,0.09,49.97
2330,台積電       ,20161129,182,-1548,-427,499,216,0,3,0,-1,-3,1,-1548,-680,499,82.26,0.91,6.74,0.33,85,0.32,0.11,78.54,0.62,0.04,7,0,11892,2180077.12,0.18,5837,1070056.35,0.09,49.08
2330,台積電       ,20161130,183,-1367,-193,-332,0,101,0,11,-2,-4,-1,-2915,-873,-332,93.7,0.2,1.09,0.04,17,0.03,0.22,78.53,0.62,0,7,0,11791,2155658.92,0.18,5826,1065123.3,0.09,49.41
2330,台積電       ,20161201,183,-2466,-10,733,183,0,0,43,-3,-5,1,-5381,-883,733,78.49,0.75,5.33,0.09,11,0.08,0.06,78.52,0.62,0,7,0,11974,2184799.99,0.18,5783,1055177.75,0.09,48.3
2330,台積電       ,20161202,178,-37222,-481,324,1822,0,0,419,-4,-6,2,-42603,-1364,1057,54.19,0.75,1.34,2.82,1505,2.79,0.22,78.38,0.61,0,7,0,13796,2463856.61,0.21,5364,957968.02,0.08,38.88
2330,台積電       ,20161205,179,-11744,-10,-691,0,46,106,0,-5,-7,-1,-54347,-1374,-691,68.32,0.2,2.22,0.1,26,0.08,0.13,78.33,0.61,0,7,0,13750,2460801.75,0.21,5470,978951.68,0.08,39.78
2330,台積電       ,20161206,182,10136,-141,-589,0,1140,243,0,1,-8,-2,10136,-1515,-1280,69.66,0.69,1.66,0.12,25,0.09,0.11,78.38,0.61,0,7,0,12610,2297185.14,0.19,5713,1040746.92,0.09,45.31
2330,台積電       ,20161207,181.5,-4076,-10,349,298,0,0,23,-1,-9,1,-4076,-1525,349,70.01,0.41,3.85,0.11,13,0.09,0.06,78.36,0.61,0,7,0,12908,2349987.88,0.2,5690,1035902.62,0.09,44.08
2330,台積電       ,20161208,185.5,11435,35,-1973,0,590,217,0,1,1,-1,11435,35,-1973,60.53,0.16,4.31,0.09,15,0.05,0.11,78.41,0.61,0,7,0,12318,2271808.74,0.19,5907,1089428.01,0.09,47.95
2330,台積電       ,20161209,186,7856,156,-941,0,331,159,0,2,2,-2,19291,191,-2914,74.04,0.31,2.13,0.05,8,0.03,0.1,78.44,0.61,0,7,0,11987,2224307.72,0.18,6066,1125606.96,0.09,50.6
2330,台積電       ,20161212,185,-211,-30,170,0,144,13,0,-1,-1,1,-211,-30,170,70.39,0.18,5.59,0.28,48,0.26,0.08,78.43,0.61,0,7,0,11843,2199245.1,0.18,6079,1128870.3,0.09,51.33
2330,台積電       ,20161213,186,3312,11,-638,0,176,123,0,1,1,-1,3312,11,-638,88.8,0.18,1.64,0.13,29,0.12,0.1,78.44,0.61,0,7,0,11667,2166095.22,0.18,6202,1151463.32,0.1,53.16
2330,台積電       ,20161214,187.5,6819,0,-1188,0,486,114,0,2,    -,-2,10131,0,-1826,69.5,0.66,4.32,0.32,46,0.27,0.07,78.47,0.61,0,7,0,11181,2088163.56,0.17,6316,1179576.16,0.1,56.49
2330,台積電       ,20161215,187,1196,-20,-215,366,0,0,162,3,-1,-3,11327,-20,-2041,80.44,0.06,2.58,0.3,69,0.28,0.1,78.47,0.61,0,7,0,11547,2147164.65,0.18,6154,1144336.3,0.09,53.3
2330,台積電       ,20161216,185,-649,-208,143,481,0,0,68,-1,-2,1,-649,-228,143,85.91,0.29,3.45,0.07,20,0.06,0.15,78.47,0.61,0,7,0,12028,2228908.68,0.19,6086,1127796.66,0.09,50.6
2330,台積電       ,20161219,182.5,-1625,153,1189,443,0,0,157,-2,1,2,-2274,153,1332,57.35,0.49,5.05,0.1,16,0.08,0.09,78.46,0.61,0,7,0,12471,2283564.81,0.19,5929,1085659.19,0.09,47.54
2330,台積電       ,20161220,182.5,-7953,-674,2256,638,0,0,104,-3,-1,3,-10227,-674,3588,50.94,1.44,5.54,0.33,71,0.29,0.1,78.43,0.61,0,7,0,13109,2376399.52,0.2,5825,1055956,0.09,44.44
2330,台積電       ,20161221,180,-16211,113,4330,584,0,0,360,-4,1,4,-26438,113,7918,69.95,0.35,7.2,0.08,21,0.07,0.13,78.37,0.61,0.01,7,0,13693,2475955.94,0.21,5465,988176.38,0.08,39.91
2330,台積電       ,20161222,179,-13980,-139,1243,105,0,0,150,-5,-1,5,-40418,-139,9161,56.87,0.29,4.03,0.07,14,0.05,0.11,78.32,0.61,0.02,7,0,13798,2476827.93,0.21,5315,954075.98,0.08,38.52
2330,台積電       ,20161223,178.5,-13904,-26,508,948,0,0,39,-6,-2,6,-54322,-165,9669,61.51,0.05,2.3,0.09,16,0.07,0.1,78.27,0.61,0.02,7,0,14746,2637052.25,0.23,5276,943516.05,0.08,35.78
2330,台積電       ,20161226,179.5,-3107,190,366,182,0,0,88,-7,1,7,-57429,190,10035,52.77,1.84,5.88,0.24,11,0.19,0.02,78.26,0.61,0.02,7,0,14928,2677292.02,0.23,5188,930452.24,0.08,34.75
2330,台積電       ,20161227,180,-2369,296,-30,0,18,0,90,-8,2,-1,-59798,486,-30,55.14,2.66,1.3,0.06,3,0.04,0.03,78.25,0.61,0.02,7,0,14910,2681636.56,0.23,5098,916900.28,0.08,34.19
2330,台積電       ,20161228,182,3910,-10,271,0,765,31,0,1,-1,1,3910,-10,271,63.02,1.23,1.92,0.08,11,0.05,0.09,78.25,0.61,0.02,7,0,14145,2570634.5,0.22,5129,932116.25,0.08,36.26
2330,台積電       ,20161229,180,-3994,-171,530,322,0,0,49,-1,-2,2,-3994,-181,801,52.42,0.7,2.66,0.09,24,0.08,0.13,78.23,0.61,0.02,7,0,14467,2611432.38,0.22,5080,916988.77,0.08,35.11
2330,台積電       ,20161230,181.5,7210,-82,1230,0,487,33,0,1,-3,3,7210,-263,2031,49.01,0.3,3.43,0.21,68,0.19,0.15,78.26,0.58,0.02,7,0,13980,2528842.2,0.22,5113,924890.57,0.08,36.57
2330,台積電       ,20170103,183,52,-90,-1193,0,672,61,0,2,-4,-1,7262,-353,-1193,64.65,0.19,3.19,0.16,30,0.13,0.1,78.26,0.57,0.02,7,0,13308,2430173.88,0.21,5174,944824.14,0.08,38.88
2330,台積電       ,20170104,183,-4106,15,-115,0,69,97,0,-1,1,-2,-4106,15,-1308,63.16,0.09,3.36,0.32,76,0.31,0.1,78.24,0.57,0.02,7,0,13239,2421942.66,0.2,5271,964276.74,0.08,39.81
2330,台積電       ,20170105,183.5,1800,-537,301,0,2,0,13,1,-1,1,1800,-537,301,65.06,1.53,2.15,0.14,26,0.12,0.09,78.26,0.57,0.02,7,0,13237,2423562.33,0.2,5258,962687.22,0.08,39.72
2330,台積電       ,20170106,184,3878,45,-196,0,52,30,0,2,1,-1,5678,45,-196,62.6,0.21,2.18,0.05,9,0.04,0.1,78.27,0.57,0.02,7,0,13185,2424194.1,0.2,5288,972251.68,0.08,40.11
2330,台積電       ,20170109,184,3373,7,-971,0,71,47,0,3,2,-2,9051,52,-1167,57.53,0.02,4.9,0.2,34,0.18,0.08,78.29,0.57,0.01,7,0,13114,2412976,0.2,5335,981640,0.08,40.68
2330,台積電       ,20170110,184,3463,-330,-845,0,178,0,16,4,-1,-3,12514,-330,-2012,65.5,1.04,5.34,0.1,17,0.08,0.09,78.3,0.57,0.01,7,0,12936,2382940.56,0.2,5319,979812.99,0.08,41.12
2330,台積電       ,20170111,182,-8875,-50,1535,450,0,0,53,-1,-2,1,-8875,-380,1535,72.82,0.1,3.69,0.1,25,0.08,0.12,78.27,0.57,0.01,7,0,13386,2447094.66,0.21,5266,962677.46,0.08,39.34
2330,台積電       ,20170112,184.5,12006,-1047,-1945,0,791,638,0,1,-3,-1,12006,-1427,-1945,73.03,1.91,3.02,0.08,28,0.06,0.2,78.31,0.57,0.01,7,0,12595,2321888.25,0.19,5904,1088402.4,0.09,46.88
2330,台積電       ,20170113,181.5,-12339,-751,-745,539,0,0,711,-1,-4,-2,-12339,-2178,-2690,68.4,1.49,2.08,0.25,118,0.22,0.22,78.26,0.56,0,7,0,13134,2380537.5,0.2,5193,941231.25,0.08,39.54
2330,台積電       ,20170116,179.5,-16501,-790,358,991,0,0,204,-2,-5,1,-28840,-2968,358,57.7,1.51,2.67,0.19,50,0.16,0.13,78.21,0.56,0.01,7,0,14125,2536708.75,0.22,4989,895974.51,0.08,35.32
2330,台積電       ,20170117,181,-337,-47,-453,0,232,0,6,-3,-6,-1,-29177,-3015,-453,63.86,0.71,2.7,0.08,8,0.06,0.05,78.21,0.56,0,7,0,13893,2510465.1,0.21,4983,900428.1,0.08,35.87
2330,台積電       ,20170118,181,-1257,76,-858,219,0,0,25,-4,1,-2,-30434,76,-1311,75.1,0.52,4.62,0.12,24,0.1,0.1,78.2,0.56,0,7,0,14112,2544111.36,0.22,4958,893828.24,0.08,35.13
2330,台積電       ,20170119,180.5,-2291,-213,-412,25,0,0,28,-5,-1,-3,-32725,-213,-1723,73.54,0.51,1,0.19,46,0.18,0.11,78.19,0.56,0,7,0,14137,2547628.77,0.22,4930,888435.3,0.08,34.87
2330,台積電       ,20170120,181,7943,-60,-425,0,672,19,0,1,-2,-4,7943,-273,-2148,84.45,0.3,1.02,0.04,14,0.03,0.18,78.23,0.56,0,7,0,13465,2436895.7,0.21,4949,895670.02,0.08,36.75
2330,台積電       ,20170123,185,22455,158,-1970,0,1553,149,0,2,1,-5,30398,158,-4118,77.72,0.21,2.07,0.14,71,0.12,0.24,78.31,0.56,0,7,0,11912,2186209.36,0.18,5098,935635.94,0.08,42.8
2330,台積電       ,20170124,185.5,30447,10,-1345,0,1162,53,0,3,2,-6,60845,168,-5463,75.4,0.01,1.37,0.12,76,0.11,0.3,78.43,0.56,0,7,0,10750,1993910,0.17,5151,955407.48,0.08,47.92
2330,台積電       ,20170202,184.5,20156,-23,-1465,0,445,26,0,4,-1,-7,81001,-23,-6928,85.13,0.03,1.74,0.09,135,0.09,0.64,78.52,0.56,0,7,0,10305,1926313.65,0.16,5177,967736.61,0.08,50.24
2330,台積電       ,20170203,184.5,-2347,289,260,0,3,0,80,-1,1,1,-2347,289,260,83.57,0.55,1.79,0.04,9,0.03,0.13,78.51,0.56,0,7,0,10302,1900203.9,0.16,5097,940141.65,0.08,49.48
2330,台積電       ,20170206,184.5,1453,-496,369,38,0,0,51,1,-1,2,1453,-496,629,77.82,0.87,1.64,0.02,4,0.01,0.12,78.52,0.56,0,7,0,10340,1906282.4,0.16,5046,930280.56,0.08,48.8
2330,台積電       ,20170207,184.5,-860,-348,5,42,0,1,0,-1,-2,3,-860,-844,634,65.56,2.26,2,0.07,14,0.06,0.1,78.52,0.56,0,7,0,10382,1912883.5,0.16,5047,929909.75,0.08,48.61
2330,台積電       ,20170208,183.5,-15344,-316,1037,286,0,0,139,-2,-3,4,-16204,-1160,1671,78.5,0.67,1.98,0.03,11,0.02,0.19,78.46,0.56,0,7,0,10668,1958189.28,0.16,4908,900899.23,0.08,46.01
2330,台積電       ,20170209,184,-738,298,-941,0,79,0,9,-3,1,-1,-16942,298,-941,74.98,1.56,2.94,0.13,28,0.12,0.1,78.46,0.56,0,7,0,10589,1953352.83,0.16,4899,903718.53,0.08,46.26
2330,台積電       ,20170210,185.5,-5995,524,224,344,0,0,29,-4,2,1,-22937,822,224,85.37,0.68,0.86,0.37,178,0.36,0.2,78.45,0.56,0,7,0,10933,2022823.66,0.17,4870,901047.4,0.08,44.54
2330,台積電       ,20170213,187.5,741,201,-564,0,730,134,0,1,3,-1,741,1023,-564,46.37,0.95,4.9,0.09,16,0.06,0.11,78.45,0.56,0,7,0,10203,1913164.53,0.16,5004,938300.04,0.08,49.04
2330,台積電       ,20170214,187.5,-2290,-82,1541,39,0,9,0,-1,-1,1,-2290,-82,1541,71.41,0.09,3.48,0.07,25,0.05,0.19,78.44,0.56,0,7,0,10242,1929039.73,0.16,5013,944178.5,0.08,48.95
2330,台積電       ,20170215,189,12846,16,-2640,0,567,73,0,1,1,-1,12846,16,-2640,70.05,0.18,4.28,0.04,10,0.03,0.17,78.49,0.56,0,7,0,9675,1824124.5,0.15,5086,958914.44,0.08,52.57
2330,台積電       ,20170216,189,5382,-141,-952,0,150,5,0,2,-1,-2,18228,-141,-3592,63.54,0.27,3.91,0.09,22,0.08,0.12,78.52,0.56,0,7,0,9525,1799653.5,0.15,5091,961893.54,0.08,53.45
2330,台積電       ,20170217,189.5,5447,-1046,-91,0,168,33,0,3,-2,-3,23675,-1187,-3683,66.69,2.63,1.96,0.14,26,0.13,0.08,78.54,0.56,0,7,0,9357,1774648.62,0.14,5124,971817.84,0.08,54.76
2330,台積電       ,20170218,189.5,1995,-160,-90,0,89,0,25,4,-3,-4,25670,-1347,-3773,28.5,3.18,4.92,0.66,22,0.63,0.01,78.55,0.56,0,7,0,9268,1758695.68,0.14,5099,967586.24,0.08,55.02
2330,台積電       ,20170220,190,4866,-276,-177,0,224,97,0,5,-4,-5,30536,-1623,-3950,67,1.12,2.48,0.06,5,0.04,0.06,78.56,0.56,0,7,0,9044,1718540.88,0.14,5196,987343.92,0.08,57.45
2330,台積電       ,20170221,190,15741,-129,225,83,0,0,7,6,-5,1,46277,-1752,225,63.67,0.42,2.11,0.03,7,0.02,0.13,78.62,0.55,0,7,0,9127,1728653.8,0.14,5189,982796.6,0.08,56.85
2330,台積電       ,20170222,188.5,6731,-262,365,148,0,0,100,7,-6,2,53008,-2014,590,64.86,0.64,3,0.04,9,0.03,0.11,78.64,0.55,0,7,0,9275,1754830,0.14,5089,962838.8,0.08,54.87
2330,台積電       ,20170223,188.5,14614,-99,610,58,0,0,373,8,-7,3,67622,-2113,1200,65.58,0.31,1.42,0.02,5,0.01,0.15,78.7,0.55,0,7,0,9333,1760670.45,0.14,4716,889673.4,0.07,50.53
2330,台積電       ,20170224,189,4411,-80,-378,0,163,0,14,9,-8,-1,72033,-2193,-378,83.56,0.18,2.2,0.09,22,0.08,0.11,78.72,0.55,0,7,0,9170,1732488.1,0.14,4702,888348.86,0.07,51.28
2330,台積電       ,20170301,186,-3382,-58,774,398,0,0,229,-1,-9,1,-3382,-2251,774,85.1,0.07,1.63,0.02,5,0.01,0.2,78.71,0.55,0,7,0,9568,1792486.34,0.15,4473,837979.87,0.07,46.75
2330,台積電       ,20170302,186,8553,9,290,218,0,0,109,1,1,2,8553,9,1064,62.44,0.04,1.91,0.11,39,0.1,0.17,78.74,0.55,0,7,0,9786,1820160.77,0.15,4364,811688.29,0.07,44.59
2330,台積電       ,20170303,184,-7987,-468,716,630,0,0,203,-1,-1,3,-7987,-468,1780,65.4,0.87,1.33,0.09,22,0.08,0.12,78.71,0.55,0.01,7,0,10416,1919725.05,0.16,4161,766894.77,0.06,39.95
2330,台積電       ,20170306,183.5,-3886,-375,591,200,0,0,62,-2,-2,4,-11873,-843,2371,60.16,1.73,2.51,0.04,3,0.02,0.05,78.7,0.55,0.01,7,0,10616,1950449.02,0.16,4099,753098.2,0.06,38.61
2330,台積電       ,20170307,185.5,-3567,1274,-21,0,59,0,25,-3,1,-1,-15440,1274,-21,77.33,3.89,0.81,0.02,3,0.01,0.09,78.68,0.55,0.01,7,0,10557,1949805.06,0.16,4074,752439.69,0.06,38.59
2330,台積電       ,20170308,187,5560,-506,-1202,0,499,35,0,1,-1,-2,5560,-506,-1223,80.17,0.97,1.99,0.02,5,0.01,0.16,78.71,0.55,0,7,0,10058,1877955.33,0.16,4109,767202.07,0.06,40.85
2330,台積電       ,20170309,184.5,-6363,-320,785,489,0,0,166,-1,-2,1,-6363,-826,785,74.99,0.51,1.57,0.04,8,0.03,0.13,78.68,0.55,0.01,7,0,10547,1948792.39,0.16,3943,728556.78,0.06,37.39
2330,台積電       ,20170310,183.5,-8332,-72,559,497,0,0,93,-2,-3,2,-14695,-898,1344,75.44,0.23,1.72,0.06,11,0.04,0.1,78.65,0.55,0.01,7,0,11044,2027797.68,0.17,3850,706901.58,0.06,34.86
2330,台積電       ,20170313,186.5,4355,-136,-528,0,312,0,10,1,-4,-1,4355,-1034,-528,63.57,0.73,6.11,0.14,12,0.11,0.05,78.67,0.55,0.01,7,0,10732,1993977.7,0.17,3840,713462.02,0.06,35.78
2330,台積電       ,20170314,186,6534,-342,-895,0,363,15,0,2,-5,-2,10889,-1376,-1423,76.78,0.7,3.19,0.31,72,0.3,0.1,78.69,0.55,0,7,0,10369,1941947.8,0.16,3855,721979.82,0.06,37.18
2330,台積電       ,20170315,186.5,1644,-19,-278,0,25,0,16,3,-6,-3,12533,-1395,-1701,77.59,2.48,2.25,0.06,8,0.06,0.06,78.7,0.55,0,7,0,10344,1926252.44,0.16,3839,714895.89,0.06,37.11
2330,台積電       ,20170316,190,19050,205,-410,0,787,272,0,4,1,-4,31583,205,-2111,55.55,0.4,2.06,0.08,18,0.06,0.13,78.77,0.55,0,7,0,9557,1809112.38,0.15,4111,778200.38,0.06,43.02
2330,台積電       ,20170317,191.5,14561,12,-263,0,69,137,0,5,2,-5,46144,217,-2374,76.15,0.19,1.35,0.05,15,0.04,0.16,78.83,0.55,0,7,0,9488,1808762.91,0.15,4248,809825.55,0.07,44.77
2330,台積電       ,20170320,191.5,4571,-131,-298,0,140,0,71,6,-1,-6,50715,-131,-2672,74.82,0.51,1.92,0.32,50,0.3,0.07,78.85,0.55,0,7,0,9348,1783598.4,0.14,4177,796971.6,0.06,44.68
2330,台積電       ,20170321,195,18516,321,-1852,0,456,154,0,7,1,-7,69231,321,-4524,59.29,0.87,4.39,0.2,60,0.18,0.14,78.92,0.55,0,7,0,8892,1723180.68,0.14,4331,839304.49,0.07,48.71
2330,台積電       ,20170322,193.5,1080,-149,871,102,0,0,346,8,-1,1,70311,-149,871,74.74,0.72,3,0.15,37,0.13,0.12,78.92,0.55,0,7,0,8994,1732873.98,0.14,3985,767789.95,0.06,44.31
2330,台積電       ,20170323,193.5,545,-38,1255,256,0,0,289,9,-2,2,70856,-187,2126,72.71,0.58,3.85,0.17,27,0.14,0.08,78.92,0.55,0,7,0,9250,1782283.53,0.14,3696,712142.69,0.06,39.96
2330,台積電       ,20170324,192.5,2292,-88,332,133,0,0,346,10,-3,3,73148,-275,2458,71.6,0.67,1.6,0.17,27,0.15,0.07,78.92,0.55,0,7,0,9383,1804370.6,0.14,3350,644212.04,0.05,35.7
2330,台積電       ,20170327,193,13746,-340,-1041,0,58,0,320,11,-4,-1,86894,-615,-1041,68.8,0.66,1.8,0.05,9,0.03,0.12,78.97,0.55,0,7,0,9325,1800284.5,0.14,3030,584971.8,0.05,32.49
2330,台積電       ,20170328,194.5,20749,-282,-1423,19,0,0,832,12,-5,-2,107643,-897,-2464,63.83,0.41,3.64,0.06,15,0.04,0.16,79.06,0.55,0,7,0,9344,1811614.72,0.14,2198,426148.24,0.03,23.52
2330,台積電       ,20170329,191.5,5175,394,2426,670,0,0,2168,13,1,1,112818,394,2426,55.08,0.7,4.23,0.04,0,0,0.14,79.08,0.55,0,7,0,10014,1924025.87,0.15,30,5764.01,0,0.3
2330,台積電       ,20170330,191.5,14574,-422,60,167,0,0,30,14,-1,2,127392,-422,2486,62.15,0.74,2.24,0.01,0,0,0.13,79.14,0.55,0,7,0,10181,1950481.07,0.16,0,0,0,0
2330,台積電       ,20170331,189,1163,-89,1337,743,0,0,0,15,-2,3,128555,-511,3823,59.98,0.23,4.42,0.01,0,0,0.14,79.14,0.54,0,7,0,10924,2074904.56,0.17,0,0,0,0
2330,台積電       ,20170405,193,15250,21,133,0,526,0,0,16,1,4,143805,21,3956,74,0.34,3.12,0.01,0,0,0.19,79.2,0.54,0,7,0,10398,1994997.71,0.16,0,0,0,0
2330,台積電       ,20170406,191.5,3167,-387,-160,17,0,240,0,17,-1,-1,146972,-387,-160,74.36,1.31,0.99,0.21,32,0.18,0.07,79.21,0.54,0,7,0,10415,1995722.3,0.16,240,45988.8,0,2.3
2330,台積電       ,20170407,191,-1546,-232,-616,554,0,142,0,-1,-2,-2,-1546,-619,-776,58.96,1,7.69,0.37,66,0.35,0.08,79.21,0.53,0,7,0,10969,2085316.59,0.17,382,72622.02,0.01,3.48
2330,台積電       ,20170410,190,-2476,-28,116,25,0,118,0,-2,-3,1,-4022,-647,116,79.66,0.26,0.56,0.03,3,0.02,0.07,79.2,0.53,0,7,0,10994,2091168.74,0.17,500,95105,0.01,4.55
2330,台積電       ,20170411,191,-207,-85,-445,0,0,194,0,-3,-4,-1,-4229,-732,-445,72.59,0.69,5.24,0.16,13,0.13,0.04,79.2,0.53,0,7,0,10994,2091718.44,0.17,694,132040.44,0.01,6.31
2330,台積電       ,20170412,191,786,117,-71,0,162,105,0,1,1,-2,786,117,-516,68.53,0.86,1.11,0.04,5,0.03,0.07,79.2,0.53,0,7,0,10832,2065879.04,0.17,799,152385.28,0.01,7.38
2330,台積電       ,20170413,191.5,1157,35,-253,220,0,185,0,2,2,-3,1943,152,-769,55.15,1.25,6.23,0.11,11,0.07,0.06,79.21,0.53,0,7,0,11052,2113805.52,0.17,984,188199.84,0.02,8.9
2330,台積電       ,20170414,189,-13284,-451,755,395,0,0,34,-1,-1,1,-13284,-451,755,43.69,0.85,3.27,0.1,25,0.08,0.13,79.16,0.53,0,7,0,11447,2160048.9,0.18,950,179265,0.01,8.3
2330,台積電       ,20170417,187.5,-10170,-670,228,187,0,68,0,-2,-2,2,-23454,-1121,983,49.37,2.02,1.18,0.05,5,0.03,0.07,79.12,0.53,0,7,0,11634,2191612.92,0.18,1018,191770.84,0.02,8.75
2330,台積電       ,20170418,188,-4280,-79,279,0,153,0,37,-3,-3,3,-27734,-1200,1262,76.11,0.14,2.25,0.08,21,0.07,0.12,79.11,0.53,0,7,0,11481,2162216.73,0.18,981,184751.73,0.02,8.54
2330,台積電       ,20170419,186.5,-16476,-71,104,0,91,0,21,-4,-4,4,-44210,-1271,1366,64.13,0.15,2.69,0.15,41,0.13,0.13,79.04,0.53,0,7,0,11390,2129632.72,0.18,960,179494.94,0.01,8.43
2330,台積電       ,20170420,187,-3050,36,-68,94,0,0,70,-5,1,-1,-47260,36,-68,87.73,0.2,1.35,0.02,4,0.01,0.14,79.03,0.53,0,7,0,11484,2148922.83,0.18,890,166539.65,0.01,7.75
2330,台積電       ,20170421,190,3773,158,-176,0,178,153,0,1,2,-2,3773,194,-244,81.88,1.03,1.81,0.08,12,0.06,0.08,79.04,0.53,0,7,0,11306,2140112.74,0.17,1043,197429.47,0.02,9.23
2330,台積電       ,20170424,190,7261,181,802,115,0,37,0,2,3,1,11034,375,802,72.13,0.43,2.47,0.14,38,0.13,0.12,79.07,0.53,0,7,0,11421,2167736.64,0.18,1080,204986.92,0.02,9.46
2330,台積電       ,20170425,192,11271,28,695,0,195,67,0,3,4,2,22305,403,1497,64.46,0.28,1.51,0.28,85,0.27,0.13,79.12,0.53,0.01,7,0,11226,2141927.54,0.17,1147,218848.29,0.02,10.22
2330,台積電       ,20170426,191,12311,-25,612,0,2,44,0,4,-1,3,34616,-25,2109,63.37,0.19,2.01,0.05,14,0.04,0.13,79.16,0.53,0.01,7,0,11224,2146593.37,0.17,1191,227779.11,0.02,10.61
2330,台積電       ,20170427,193,9000,-7,-2396,0,270,37,0,5,-2,-1,43616,-32,-2396,73.17,0.03,4.97,0.05,13,0.04,0.15,79.2,0.53,0,7,0,10954,2103606.16,0.17,1228,235825.12,0.02,11.21
2330,台積電       ,20170428,194.5,17353,-68,-1750,0,827,313,0,6,-3,-2,60969,-100,-4146,73.14,0.09,2.5,0.02,1,0,0.16,79.26,0.53,0,7,0,10127,1964941.81,0.16,1541,299000.23,0.02,15.22
2330,台積電       ,20170502,196.5,18421,-465,-164,0,1319,65,0,7,-4,-3,79390,-565,-4310,65.63,1.06,2.11,0.05,13,0.03,0.19,79.34,0.53,0,7,0,8808,1739227.68,0.14,1606,317120.76,0.02,18.23
2330,台積電       ,20170503,198,16531,-5,-660,0,181,113,0,8,-5,-4,95921,-570,-4970,66.23,0.01,1.39,0.02,2,0.01,0.11,79.4,0.53,0,7,0,8627,1707197.03,0.13,1719,340172.91,0.03,19.93
2330,台積電       ,20170504,198,4306,881,247,0,110,66,0,9,1,1,100227,881,247,55.81,2.52,1.35,0.02,2,0.01,0.09,79.41,0.53,0,7,0,8517,1686366,0.13,1785,353430,0.03,20.96
2330,台積電       ,20170505,197.5,474,-35,-332,0,153,171,0,10,-1,-1,100701,-35,-332,57.97,0.2,1.91,0.01,0,0,0.07,79.41,0.53,0,7,0,8364,1653981,0.13,1956,386799,0.03,23.39
2330,台積電       ,20170508,202.5,10236,-484,-31,0,845,534,0,11,-2,-2,110937,-519,-363,41.52,0.82,1.08,0.04,4,0.01,0.16,79.45,0.53,0,7,0,7519,1508612.16,0.12,2490,499593.6,0.04,33.12
2330,台積電       ,20170509,203.5,7361,-129,-2807,0,472,241,0,12,-3,-3,118298,-648,-3170,40.04,0.68,3.52,0.12,49,0.1,0.2,79.48,0.53,0,7,0,7047,1447876.62,0.11,2731,561111.26,0.04,38.75
2330,台積電       ,20170510,205.5,2469,49,638,0,72,107,0,13,1,1,120767,49,638,52.72,0.56,1.92,0.02,3,0.01,0.13,79.49,0.53,0,7,0,6975,1429665.75,0.11,2838,581704.86,0.04,40.69
2330,台積電       ,20170511,207.5,10648,155,376,0,343,166,0,14,2,2,131415,204,1014,54.62,0.45,1.45,0.04,10,0.02,0.18,79.53,0.53,0,7,0,6632,1369441.68,0.1,3004,620295.96,0.05,45.3
